Site,Year,Month,Layer,Group,Genus,Variable,Value,Unit,SamplingMethodID,MethodID
Giles,1992,8,whole_column,Cyclopoid copepod,unidentified,Abundance,0.1,NumberPerLiter,Method026,Method028
Giles,1992,9,whole_column,Cyclopoid copepod,unidentified,Abundance,0.38,NumberPerLiter,Method024,Method029
Giles,1992,9,whole_column,Cyclopoid copepod,unidentified,Abundance,0.06,NumberPerLiter,Method026,Method028
Giles,1992,10,whole_column,Cyclopoid copepod,unidentified,Abundance,0.59,NumberPerLiter,Method024,Method029
Giles,1992,10,whole_column,Cyclopoid copepod,unidentified,Abundance,0.03,NumberPerLiter,Method026,Method028
Giles,1992,11,whole_column,Cyclopoid copepod,unidentified,Abundance,0.79,NumberPerLiter,Method024,Method029
Giles,1992,11,whole_column,Cyclopoid copepod,unidentified,Abundance,0.03,NumberPerLiter,Method026,Method028
Giles,1993,1,whole_column,Cyclopoid copepod,unidentified,Abundance,0.17,NumberPerLiter,Method024,Method029
Giles,1993,1,whole_column,Cyclopoid copepod,unidentified,Abundance,0.08,NumberPerLiter,Method026,Method028
Giles,1993,2,whole_column,Cyclopoid copepod,unidentified,Abundance,0.66,NumberPerLiter,Method024,Method029
Giles,1993,2,whole_column,Cyclopoid copepod,unidentified,Abundance,0.16,NumberPerLiter,Method026,Method028
Giles,1993,3,whole_column,Cyclopoid copepod,unidentified,Abundance,0.57,NumberPerLiter,Method024,Method029
Giles,1993,3,whole_column,Cyclopoid copepod,unidentified,Abundance,0.19,NumberPerLiter,Method026,Method028
Giles,1993,4,whole_column,Cyclopoid copepod,unidentified,Abundance,0.32,NumberPerLiter,Method024,Method029
Giles,1993,4,whole_column,Cyclopoid copepod,unidentified,Abundance,0.24,NumberPerLiter,Method026,Method028
Giles,1993,5,whole_column,Cyclopoid copepod,unidentified,Abundance,0.19,NumberPerLiter,Method024,Method029
Giles,1993,5,whole_column,Cyclopoid copepod,unidentified,Abundance,0.38,NumberPerLiter,Method026,Method028
Giles,1993,6,whole_column,Cyclopoid copepod,unidentified,Abundance,1.96,NumberPerLiter,Method024,Method029
Giles,1993,6,whole_column,Cyclopoid copepod,unidentified,Abundance,0.89,NumberPerLiter,Method026,Method028
Giles,1993,7,whole_column,Cyclopoid copepod,unidentified,Abundance,1.32,NumberPerLiter,Method024,Method029
Giles,1993,7,whole_column,Cyclopoid copepod,unidentified,Abundance,0.62,NumberPerLiter,Method026,Method028
Giles,1993,8,whole_column,Cyclopoid copepod,unidentified,Abundance,0.6,NumberPerLiter,Method024,Method029
Giles,1993,8,whole_column,Cyclopoid copepod,unidentified,Abundance,0.61,NumberPerLiter,Method026,Method028
Giles,1993,9,whole_column,Cyclopoid copepod,unidentified,Abundance,0.06,NumberPerLiter,Method024,Method029
Giles,1993,9,whole_column,Cyclopoid copepod,unidentified,Abundance,0.04,NumberPerLiter,Method026,Method028
Giles,1993,11,whole_column,Cyclopoid copepod,unidentified,Abundance,0.68,NumberPerLiter,Method024,Method029
Giles,1993,11,whole_column,Cyclopoid copepod,unidentified,Abundance,0.08,NumberPerLiter,Method026,Method028
Giles,1997,4,whole_column,Cyclopoid copepod,unidentified,Abundance,3.69,NumberPerLiter,Method024,Method029
Giles,1997,6,whole_column,Cyclopoid copepod,unidentified,Abundance,9.49,NumberPerLiter,Method024,Method029
Giles,1997,8,whole_column,Cyclopoid copepod,unidentified,Abundance,5.02,NumberPerLiter,Method024,Method029
Giles,2001,6,whole_column,Cyclopoid copepod,unidentified,Abundance,11.09,NumberPerLiter,Method024,Method029
Giles,2001,7,whole_column,Cyclopoid copepod,unidentified,Abundance,6.56,NumberPerLiter,Method024,Method029
Giles,2001,8,whole_column,Cyclopoid copepod,unidentified,Abundance,7.67,NumberPerLiter,Method024,Method029
Giles,2005,5,whole_column,Cyclopoid copepod,unidentified,Abundance,24.29,NumberPerLiter,Method024,Method029
Giles,2005,6,whole_column,Cyclopoid copepod,unidentified,Abundance,8.92,NumberPerLiter,Method024,Method029
Giles,2005,7,whole_column,Cyclopoid copepod,unidentified,Abundance,8.49,NumberPerLiter,Method024,Method029
Giles,2005,8,whole_column,Cyclopoid copepod,unidentified,Abundance,13.2,NumberPerLiter,Method024,Method029
Giles,2006,5,whole_column,Cyclopoid copepod,unidentified,Abundance,19.45,NumberPerLiter,Method024,Method029
Giles,2006,6,whole_column,Cyclopoid copepod,unidentified,Abundance,22.1,NumberPerLiter,Method024,Method029
Giles,2006,7,whole_column,Cyclopoid copepod,unidentified,Abundance,5.66,NumberPerLiter,Method024,Method029
Giles,2006,8,whole_column,Cyclopoid copepod,unidentified,Abundance,5.66,NumberPerLiter,Method024,Method029
Giles,2007,5,whole_column,Cyclopoid copepod,unidentified,Abundance,5.97,NumberPerLiter,Method024,Method029
Giles,2007,6,whole_column,Cyclopoid copepod,unidentified,Abundance,8.52,NumberPerLiter,Method024,Method029
Giles,2007,7,whole_column,Cyclopoid copepod,unidentified,Abundance,9.81,NumberPerLiter,Method024,Method029
Giles,2007,8,whole_column,Cyclopoid copepod,unidentified,Abundance,10.19,NumberPerLiter,Method024,Method029
Giles,2008,4,whole_column,Cyclopoid copepod,unidentified,Abundance,10.61,NumberPerLiter,Method023,Method029
Giles,2008,5,whole_column,Cyclopoid copepod,unidentified,Abundance,5.86,NumberPerLiter,Method023,Method029
Giles,2008,6,whole_column,Cyclopoid copepod,unidentified,Abundance,7.36,NumberPerLiter,Method023,Method029
Giles,2008,7,whole_column,Cyclopoid copepod,unidentified,Abundance,9,NumberPerLiter,Method023,Method029
Giles,2008,8,whole_column,Cyclopoid copepod,unidentified,Abundance,3.12,NumberPerLiter,Method023,Method029
Giles,2009,4,whole_column,Cyclopoid copepod,unidentified,Abundance,15.44,NumberPerLiter,Method023,Method029
Giles,2009,5,whole_column,Cyclopoid copepod,unidentified,Abundance,22.12,NumberPerLiter,Method023,Method029
Giles,2009,6,whole_column,Cyclopoid copepod,unidentified,Abundance,13.9,NumberPerLiter,Method023,Method029
Giles,2009,7,whole_column,Cyclopoid copepod,unidentified,Abundance,3.02,NumberPerLiter,Method023,Method029
Giles,2009,8,whole_column,Cyclopoid copepod,unidentified,Abundance,4.95,NumberPerLiter,Method023,Method029
Giles,2010,5,whole_column,Cyclopoid copepod,unidentified,Abundance,17.58,NumberPerLiter,Method023,Method029
Giles,2010,6,whole_column,Cyclopoid copepod,unidentified,Abundance,22.89,NumberPerLiter,Method023,Method029
Giles,2010,7,whole_column,Cyclopoid copepod,unidentified,Abundance,12.13,NumberPerLiter,Method023,Method029
Giles,2010,8,whole_column,Cyclopoid copepod,unidentified,Abundance,6.1,NumberPerLiter,Method023,Method029
Giles,2010,9,whole_column,Cyclopoid copepod,unidentified,Abundance,5.31,NumberPerLiter,Method023,Method029
Giles,2011,5,whole_column,Cyclopoid copepod,unidentified,Abundance,10.38,NumberPerLiter,Method023,Method029
Giles,2011,6,whole_column,Cyclopoid copepod,unidentified,Abundance,13.17,NumberPerLiter,Method023,Method029
Giles,2011,7,whole_column,Cyclopoid copepod,unidentified,Abundance,8.12,NumberPerLiter,Method023,Method029
Giles,2011,8,whole_column,Cyclopoid copepod,unidentified,Abundance,7.28,NumberPerLiter,Method023,Method029
Giles,2013,4,whole_column,Cyclopoid copepod,unidentified,Abundance,5.03,NumberPerLiter,Method023,Method029
Giles,2013,5,whole_column,Cyclopoid copepod,unidentified,Abundance,3.48,NumberPerLiter,Method023,Method029
Giles,2013,6,whole_column,Cyclopoid copepod,unidentified,Abundance,1.93,NumberPerLiter,Method023,Method029
Giles,2013,7,whole_column,Cyclopoid copepod,unidentified,Abundance,3.44,NumberPerLiter,Method023,Method029
Giles,2013,8,whole_column,Cyclopoid copepod,unidentified,Abundance,2.67,NumberPerLiter,Method023,Method029
Giles,2014,6,whole_column,Cyclopoid copepod,unidentified,Abundance,15.85,NumberPerLiter,Method023,Method029
Giles,2014,7,whole_column,Cyclopoid copepod,unidentified,Abundance,9.07,NumberPerLiter,Method023,Method029
Giles,2014,8,whole_column,Cyclopoid copepod,unidentified,Abundance,7.48,NumberPerLiter,Method023,Method029
Giles,2015,5,whole_column,Cyclopoid copepod,unidentified,Abundance,12.91,NumberPerLiter,Method023,Method029
Giles,2015,6,whole_column,Cyclopoid copepod,unidentified,Abundance,7.02,NumberPerLiter,Method023,Method029
Giles,2015,7,whole_column,Cyclopoid copepod,unidentified,Abundance,5.76,NumberPerLiter,Method023,Method029
Giles,2015,8,whole_column,Cyclopoid copepod,unidentified,Abundance,7.37,NumberPerLiter,Method023,Method029
Giles,2016,5,whole_column,Cyclopoid copepod,unidentified,Abundance,8.11,NumberPerLiter,Method023,Method029
Giles,2016,6,whole_column,Cyclopoid copepod,unidentified,Abundance,6.76,NumberPerLiter,Method023,Method029
Giles,2016,7,whole_column,Cyclopoid copepod,unidentified,Abundance,9.75,NumberPerLiter,Method023,Method029
Giles,2016,8,whole_column,Cyclopoid copepod,unidentified,Abundance,11.5,NumberPerLiter,Method023,Method029
Giles,2017,5,whole_column,Cyclopoid copepod,unidentified,Abundance,11.77,NumberPerLiter,Method023,Method029
Giles,2017,6,whole_column,Cyclopoid copepod,unidentified,Abundance,13.21,NumberPerLiter,Method023,Method029
Giles,2017,7,whole_column,Cyclopoid copepod,unidentified,Abundance,10.35,NumberPerLiter,Method023,Method029
Giles,2017,8,whole_column,Cyclopoid copepod,unidentified,Abundance,9.93,NumberPerLiter,Method023,Method029
Giles,2018,5,whole_column,Cyclopoid copepod,unidentified,Abundance,7.19,NumberPerLiter,Method023,Method029
Giles,2018,6,whole_column,Cyclopoid copepod,unidentified,Abundance,9.56,NumberPerLiter,Method023,Method029
Giles,2018,7,whole_column,Cyclopoid copepod,unidentified,Abundance,9.16,NumberPerLiter,Method023,Method029
Giles,2018,8,whole_column,Cyclopoid copepod,unidentified,Abundance,5.29,NumberPerLiter,Method023,Method029
Giles,2019,4,whole_column,Cyclopoid copepod,unidentified,Abundance,14.19,NumberPerLiter,Method023,Method029
Giles,2019,5,whole_column,Cyclopoid copepod,unidentified,Abundance,17.94,NumberPerLiter,Method023,Method029
Giles,2019,6,whole_column,Cyclopoid copepod,unidentified,Abundance,9.28,NumberPerLiter,Method023,Method029
Giles,2019,7,whole_column,Cyclopoid copepod,unidentified,Abundance,4.3,NumberPerLiter,Method023,Method029
Giles,2019,8,whole_column,Cyclopoid copepod,unidentified,Abundance,6.81,NumberPerLiter,Method023,Method029
Giles,1990,1,whole_column,Cladocera,Daphnia,Abundance,0.93,NumberPerLiter,Method026,Method028
Giles,1990,2,whole_column,Cladocera,Daphnia,Abundance,1.46,NumberPerLiter,Method026,Method028
Giles,1990,3,whole_column,Cladocera,Daphnia,Abundance,1.17,NumberPerLiter,Method026,Method028
Giles,1990,4,whole_column,Cladocera,Daphnia,Abundance,3.2,NumberPerLiter,Method026,Method028
Giles,1990,5,whole_column,Cladocera,Daphnia,Abundance,12.44,NumberPerLiter,Method026,Method028
Giles,1990,6,whole_column,Cladocera,Daphnia,Abundance,4.45,NumberPerLiter,Method026,Method028
Giles,1990,7,whole_column,Cladocera,Daphnia,Abundance,2.95,NumberPerLiter,Method026,Method028
Giles,1990,8,whole_column,Cladocera,Daphnia,Abundance,2.11,NumberPerLiter,Method026,Method028
Giles,1990,9,whole_column,Cladocera,Daphnia,Abundance,3.48,NumberPerLiter,Method026,Method028
Giles,1990,10,whole_column,Cladocera,Daphnia,Abundance,5.52,NumberPerLiter,Method026,Method028
Giles,1990,11,whole_column,Cladocera,Daphnia,Abundance,12.12,NumberPerLiter,Method026,Method028
Giles,1990,12,whole_column,Cladocera,Daphnia,Abundance,8.82,NumberPerLiter,Method026,Method028
Giles,1991,1,whole_column,Cladocera,Daphnia,Abundance,1.49,NumberPerLiter,Method026,Method028
Giles,1991,2,whole_column,Cladocera,Daphnia,Abundance,1.98,NumberPerLiter,Method026,Method028
Giles,1991,3,whole_column,Cladocera,Daphnia,Abundance,2.2,NumberPerLiter,Method026,Method028
Giles,1991,4,whole_column,Cladocera,Daphnia,Abundance,1.36,NumberPerLiter,Method026,Method028
Giles,1991,5,whole_column,Cladocera,Daphnia,Abundance,10.66,NumberPerLiter,Method026,Method028
Giles,1991,6,whole_column,Cladocera,Daphnia,Abundance,8.73,NumberPerLiter,Method026,Method028
Giles,1991,7,whole_column,Cladocera,Daphnia,Abundance,6.53,NumberPerLiter,Method026,Method028
Giles,1991,8,whole_column,Cladocera,Daphnia,Abundance,6.05,NumberPerLiter,Method026,Method028
Giles,1991,9,whole_column,Cladocera,Daphnia,Abundance,2.79,NumberPerLiter,Method026,Method028
Giles,1991,10,whole_column,Cladocera,Daphnia,Abundance,1.14,NumberPerLiter,Method026,Method028
Giles,1991,11,whole_column,Cladocera,Daphnia,Abundance,5.41,NumberPerLiter,Method026,Method028
Giles,1991,12,whole_column,Cladocera,Daphnia,Abundance,3.59,NumberPerLiter,Method026,Method028
Giles,1992,1,whole_column,Cladocera,Daphnia,Abundance,4.19,NumberPerLiter,Method026,Method028
Giles,1992,2,whole_column,Cladocera,Daphnia,Abundance,3.77,NumberPerLiter,Method026,Method028
Giles,1992,4,whole_column,Cladocera,Daphnia,Abundance,0.23,NumberPerLiter,Method026,Method028
Giles,1992,5,whole_column,Cladocera,Daphnia,Abundance,8.05,NumberPerLiter,Method026,Method028
Giles,1992,6,whole_column,Cladocera,Daphnia,Abundance,7.81,NumberPerLiter,Method026,Method028
Giles,1992,7,whole_column,Cladocera,Daphnia,Abundance,3.55,NumberPerLiter,Method026,Method028
Giles,1992,8,whole_column,Cladocera,Daphnia,Abundance,4.79,NumberPerLiter,Method026,Method028
Giles,1992,9,whole_column,Cladocera,Daphnia,Abundance,1.76,NumberPerLiter,Method026,Method028
Giles,1992,10,whole_column,Cladocera,Daphnia,Abundance,4.55,NumberPerLiter,Method026,Method028
Giles,1992,11,whole_column,Cladocera,Daphnia,Abundance,5.98,NumberPerLiter,Method026,Method028
Giles,1993,1,whole_column,Cladocera,Daphnia,Abundance,1.63,NumberPerLiter,Method026,Method028
Giles,1993,2,whole_column,Cladocera,Daphnia,Abundance,1.26,NumberPerLiter,Method026,Method028
Giles,1993,3,whole_column,Cladocera,Daphnia,Abundance,2.71,NumberPerLiter,Method026,Method028
Giles,1993,4,whole_column,Cladocera,Daphnia,Abundance,1.37,NumberPerLiter,Method026,Method028
Giles,1993,5,whole_column,Cladocera,Daphnia,Abundance,4.1,NumberPerLiter,Method026,Method028
Giles,1993,6,whole_column,Cladocera,Daphnia,Abundance,6.61,NumberPerLiter,Method026,Method028
Giles,1993,7,whole_column,Cladocera,Daphnia,Abundance,0.71,NumberPerLiter,Method026,Method028
Giles,1993,8,whole_column,Cladocera,Daphnia,Abundance,1.62,NumberPerLiter,Method026,Method028
Giles,1993,9,whole_column,Cladocera,Daphnia,Abundance,1.75,NumberPerLiter,Method026,Method028
Giles,1993,11,whole_column,Cladocera,Daphnia,Abundance,6.67,NumberPerLiter,Method026,Method028
Giles,1997,4,whole_column,Cladocera,Daphnia,Abundance,0.41,NumberPerLiter,Method024,Method028
Giles,1997,6,whole_column,Cladocera,Daphnia,Abundance,9.14,NumberPerLiter,Method024,Method028
Giles,1997,8,whole_column,Cladocera,Daphnia,Abundance,2.26,NumberPerLiter,Method024,Method028
Giles,2001,6,whole_column,Cladocera,Daphnia,Abundance,7.35,NumberPerLiter,Method024,Method028
Giles,2001,7,whole_column,Cladocera,Daphnia,Abundance,4.32,NumberPerLiter,Method024,Method028
Giles,2001,8,whole_column,Cladocera,Daphnia,Abundance,3.28,NumberPerLiter,Method024,Method028
Giles,2005,5,whole_column,Cladocera,Daphnia,Abundance,3.27,NumberPerLiter,Method026,Method028
Giles,2005,6,whole_column,Cladocera,Daphnia,Abundance,6.69,NumberPerLiter,Method026,Method028
Giles,2005,7,whole_column,Cladocera,Daphnia,Abundance,1.29,NumberPerLiter,Method026,Method028
Giles,2005,8,whole_column,Cladocera,Daphnia,Abundance,3.57,NumberPerLiter,Method026,Method028
Giles,2006,5,whole_column,Cladocera,Daphnia,Abundance,2.45,NumberPerLiter,Method026,Method028
Giles,2006,6,whole_column,Cladocera,Daphnia,Abundance,9.12,NumberPerLiter,Method026,Method028
Giles,2006,7,whole_column,Cladocera,Daphnia,Abundance,0.53,NumberPerLiter,Method026,Method028
Giles,2006,8,whole_column,Cladocera,Daphnia,Abundance,0.6,NumberPerLiter,Method026,Method028
Giles,2007,5,whole_column,Cladocera,Daphnia,Abundance,0.01,NumberPerLiter,Method026,Method028
Giles,2007,6,whole_column,Cladocera,Daphnia,Abundance,0.11,NumberPerLiter,Method026,Method028
Giles,2007,7,whole_column,Cladocera,Daphnia,Abundance,0.82,NumberPerLiter,Method026,Method028
Giles,2007,8,whole_column,Cladocera,Daphnia,Abundance,1.67,NumberPerLiter,Method026,Method028
Giles,2008,6,whole_column,Cladocera,Daphnia,Abundance,0.12,NumberPerLiter,Method026,Method028
Giles,2008,7,whole_column,Cladocera,Daphnia,Abundance,0.37,NumberPerLiter,Method026,Method028
Giles,2008,8,whole_column,Cladocera,Daphnia,Abundance,0.09,NumberPerLiter,Method026,Method028
Giles,2009,4,whole_column,Cladocera,Daphnia,Abundance,0.72,NumberPerLiter,Method023,Method028
Giles,2009,5,whole_column,Cladocera,Daphnia,Abundance,6.83,NumberPerLiter,Method023,Method028
Giles,2009,6,whole_column,Cladocera,Daphnia,Abundance,7.67,NumberPerLiter,Method023,Method028
Giles,2009,7,whole_column,Cladocera,Daphnia,Abundance,0.03,NumberPerLiter,Method023,Method028
Giles,2009,8,whole_column,Cladocera,Daphnia,Abundance,0.12,NumberPerLiter,Method023,Method028
Giles,2010,5,whole_column,Cladocera,Daphnia,Abundance,3.15,NumberPerLiter,Method023,Method028
Giles,2010,6,whole_column,Cladocera,Daphnia,Abundance,0.92,NumberPerLiter,Method023,Method028
Giles,2010,7,whole_column,Cladocera,Daphnia,Abundance,0.45,NumberPerLiter,Method023,Method028
Giles,2010,8,whole_column,Cladocera,Daphnia,Abundance,0.14,NumberPerLiter,Method023,Method028
Giles,2010,9,whole_column,Cladocera,Daphnia,Abundance,0.34,NumberPerLiter,Method023,Method028
Giles,2011,5,whole_column,Cladocera,Daphnia,Abundance,4.19,NumberPerLiter,Method023,Method028
Giles,2011,6,whole_column,Cladocera,Daphnia,Abundance,5.78,NumberPerLiter,Method023,Method028
Giles,2011,7,whole_column,Cladocera,Daphnia,Abundance,1.23,NumberPerLiter,Method023,Method028
Giles,2011,8,whole_column,Cladocera,Daphnia,Abundance,0.62,NumberPerLiter,Method023,Method028
Giles,2013,4,whole_column,Cladocera,Daphnia,Abundance,0.34,NumberPerLiter,Method023,Method028
Giles,2013,5,whole_column,Cladocera,Daphnia,Abundance,0.47,NumberPerLiter,Method023,Method028
Giles,2013,8,whole_column,Cladocera,Daphnia,Abundance,1.11,NumberPerLiter,Method023,Method028
Giles,2014,6,whole_column,Cladocera,Daphnia,Abundance,4.35,NumberPerLiter,Method023,Method028
Giles,2014,7,whole_column,Cladocera,Daphnia,Abundance,2.77,NumberPerLiter,Method023,Method028
Giles,2014,8,whole_column,Cladocera,Daphnia,Abundance,0.56,NumberPerLiter,Method023,Method028
